region,iso3c,country,year,vaccine,vaccine_code,vaccine_desc,target,doses,coverage
Industrialized,PRT,Portugal,2012,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,93
Industrialized,PRT,Portugal,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,94
Industrialized,PRT,Portugal,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,94
Industrialized,PRT,Portugal,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,94
Industrialized,PRT,Portugal,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,93
Industrialized,PRT,Portugal,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,91
Industrialized,PRT,Portugal,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,91
Industrialized,PRT,Portugal,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,91
Industrialized,PRT,Portugal,2010,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,90
Industrialized,PRT,Portugal,2011,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,91
Industrialized,PRT,Portugal,2012,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,91
Industrialized,PRT,Portugal,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,92
Industrialized,PRT,Portugal,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,54560,49873,91
Industrialized,PRT,Portugal,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,89
Industrialized,PRT,Portugal,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,91
Industrialized,PRT,Portugal,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,86
Industrialized,PRT,Portugal,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,88
Industrialized,PRT,Portugal,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,95
LACR,PRY,Paraguay,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,130425,107410,82
LACR,PRY,Paraguay,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,64864,46586,72
LACR,PRY,Paraguay,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,65442,36763,56
LACR,PRY,Paraguay,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,65880,49714,75
LACR,PRY,Paraguay,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,66284,44437,67
LACR,PRY,Paraguay,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,66634,45009,68
LACR,PRY,Paraguay,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,66723,46847,70
LACR,PRY,Paraguay,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,66520,36260,55
LACR,PRY,Paraguay,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,130425,92725,71
LACR,PRY,Paraguay,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,64864,19325,30
LACR,PRY,Paraguay,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,65442,24957,38
LACR,PRY,Paraguay,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,65880,40687,62
LACR,PRY,Paraguay,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,66284,42231,64
LACR,PRY,Paraguay,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,66634,36326,55
LACR,PRY,Paraguay,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,66723,40584,61
LACR,PRY,Paraguay,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,66520,20733,31
LACR,PRY,Paraguay,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,64822,56768,88
LACR,PRY,Paraguay,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,64188,52400,82
LACR,PRY,Paraguay,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,64280,45981,72
LACR,PRY,Paraguay,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,64830,44810,69
LACR,PRY,Paraguay,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,64822,49775,77
LACR,PRY,Paraguay,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,64188,47242,74
LACR,PRY,Paraguay,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,64280,43094,67
LACR,PRY,Paraguay,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,64830,42125,65
ESAR,RWA,Rwanda,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,124579,45381,36
ESAR,RWA,Rwanda,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,48
ESAR,RWA,Rwanda,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,60
ESAR,RWA,Rwanda,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,72
ESAR,RWA,Rwanda,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,136568,114433,84
ESAR,RWA,Rwanda,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,140469,124820,89
ESAR,RWA,Rwanda,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,144586,127868,88
ESAR,RWA,Rwanda,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,148587,135652,91
ESAR,RWA,Rwanda,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,152864,148675,97
ESAR,RWA,Rwanda,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,156623,138930,89
ESAR,RWA,Rwanda,2011,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,124579,43163,35
ESAR,RWA,Rwanda,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,45
ESAR,RWA,Rwanda,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,56
ESAR,RWA,Rwanda,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,67
ESAR,RWA,Rwanda,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,136568,106027,78
ESAR,RWA,Rwanda,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,140469,120953,86
ESAR,RWA,Rwanda,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,144586,120594,83
ESAR,RWA,Rwanda,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,148587,128961,87
ESAR,RWA,Rwanda,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,152864,144217,94
ESAR,RWA,Rwanda,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,156623,106120,68
ESAR,RWA,Rwanda,2012,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,118594,21186,18
ESAR,RWA,Rwanda,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,121299,36150,30
ESAR,RWA,Rwanda,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,124116,49792,40
ESAR,RWA,Rwanda,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,126965,34072,27
ESAR,RWA,Rwanda,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,129916,13687,11
ESAR,RWA,Rwanda,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,132792,145894,99
ESAR,RWA,Rwanda,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,136022,115058,85
ESAR,RWA,Rwanda,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,139870,124929,89
ESAR,RWA,Rwanda,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,144111,127868,89
ESAR,RWA,Rwanda,2012,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,118594,20791,18
ESAR,RWA,Rwanda,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,121299,35097,29
ESAR,RWA,Rwanda,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,124116,46661,38
ESAR,RWA,Rwanda,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,126965,31767,25
ESAR,RWA,Rwanda,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,129916,12675,10
ESAR,RWA,Rwanda,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,132792,145484,99
ESAR,RWA,Rwanda,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,136022,106531,78
ESAR,RWA,Rwanda,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,139870,121032,87
ESAR,RWA,Rwanda,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,144111,120594,84
WCAR,SEN,Senegal,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,221101,191148,86
WCAR,SEN,Senegal,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,227185,103143,45
WCAR,SEN,Senegal,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,221101,54674,25
WCAR,SEN,Senegal,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,227185,70689,31
EAPR,SGP,Singapore,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,156319,262,0
EAPR,SGP,Singapore,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,154262,296,0
EAPR,SGP,Singapore,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,150053,426,0
EAPR,SGP,Singapore,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,145054,281,0
EAPR,SGP,Singapore,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,0
EAPR,SGP,Singapore,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,141701,393,0
EAPR,SGP,Singapore,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,141468,535,0
EAPR,SGP,Singapore,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,0
EAPR,SGP,Singapore,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,156319,163,0
EAPR,SGP,Singapore,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,154348,239,0
EAPR,SGP,Singapore,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,150180,292,0
EAPR,SGP,Singapore,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,145270,212,0
EAPR,SGP,Singapore,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,0
EAPR,SGP,Singapore,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,141842,148,0
EAPR,SGP,Singapore,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,141766,109,0
EAPR,SGP,Singapore,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,0
EAPR,SGP,Singapore,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,30751,72,0
EAPR,SGP,Singapore,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,30798,159,1
EAPR,SGP,Singapore,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,29880,260,1
EAPR,SGP,Singapore,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,27996,258,1
EAPR,SGP,Singapore,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,25812,224,1
EAPR,SGP,Singapore,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,24225,219,1
EAPR,SGP,Singapore,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,23733,276,1
EAPR,SGP,Singapore,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,30751,59,0
EAPR,SGP,Singapore,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,30798,143,1
EAPR,SGP,Singapore,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,29880,215,1
EAPR,SGP,Singapore,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,27996,188,1
EAPR,SGP,Singapore,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,25812,150,1
EAPR,SGP,Singapore,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,24225,131,1
EAPR,SGP,Singapore,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,23733,118,1
EAPR,SLB,Solomon Islands,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,38162,25743,67
EAPR,SLB,Solomon Islands,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,39327,8709,22
EAPR,SLB,Solomon Islands,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,67
LACR,SLV,El Salvador,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,55871,15286,27
Industrialized,SMR,San Marino,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,179,32,18
Industrialized,SMR,San Marino,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,178,26,15
Industrialized,SMR,San Marino,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,169,29,17
Industrialized,SMR,San Marino,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,181,17,9
Industrialized,SMR,San Marino,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,165,29,18
Industrialized,SMR,San Marino,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,160,60,38
Industrialized,SMR,San Marino,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,158,88,56
Industrialized,SMR,San Marino,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,170,82,48
Industrialized,SMR,San Marino,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,175,67,38
Industrialized,SMR,San Marino,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,179,36,20
Industrialized,SMR,San Marino,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,178,27,15
Industrialized,SMR,San Marino,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,169,28,17
Industrialized,SMR,San Marino,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,181,27,15
Industrialized,SMR,San Marino,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,165,19,12
Industrialized,SMR,San Marino,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,165,23,14
Industrialized,SMR,San Marino,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,158,64,41
Industrialized,SMR,San Marino,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,170,85,50
Industrialized,SMR,San Marino,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,175,88,50
Industrialized,SMR,San Marino,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,179,2,1
Industrialized,SMR,San Marino,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,186,1,1
Industrialized,SMR,San Marino,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,191,8,4
Industrialized,SMR,San Marino,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,183,28,15
Industrialized,SMR,San Marino,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,183,21,11
Industrialized,SMR,San Marino,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,173,46,27
Industrialized,SMR,San Marino,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,185,67,36
Industrialized,SMR,San Marino,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,169,42,25
Industrialized,SMR,San Marino,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,179,1,1
Industrialized,SMR,San Marino,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,186,11,6
Industrialized,SMR,San Marino,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,191,26,14
Industrialized,SMR,San Marino,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,183,24,13
Industrialized,SMR,San Marino,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,183,12,7
Industrialized,SMR,San Marino,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,173,50,29
Industrialized,SMR,San Marino,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,185,60,32
Industrialized,SMR,San Marino,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,169,34,20
LACR,SUR,Suriname,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,24792,15593,63
LACR,SUR,Suriname,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,4973,3360,68
LACR,SUR,Suriname,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,4975,1836,37
LACR,SUR,Suriname,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,68
LACR,SUR,Suriname,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,9975,6751,68
LACR,SUR,Suriname,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,5023,2580,51
LACR,SUR,Suriname,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,5047,861,17
LACR,SUR,Suriname,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,24792,9853,40
LACR,SUR,Suriname,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,4973,3360,68
LACR,SUR,Suriname,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,4975,1836,37
LACR,SUR,Suriname,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,55
LACR,SUR,Suriname,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,9975,5518,55
LACR,SUR,Suriname,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,5023,1897,38
LACR,SUR,Suriname,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,5047,207,4
LACR,SUR,Suriname,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,63
LACR,SUR,Suriname,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,63
LACR,SUR,Suriname,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,63
LACR,SUR,Suriname,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,63
LACR,SUR,Suriname,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,63
LACR,SUR,Suriname,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,40
LACR,SUR,Suriname,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,40
LACR,SUR,Suriname,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,40
LACR,SUR,Suriname,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,40
LACR,SUR,Suriname,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,40
Industrialized,SVN,Slovenia,2010,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,49
Industrialized,SVN,Slovenia,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,55
Industrialized,SVN,Slovenia,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,55
Industrialized,SVN,Slovenia,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,49
Industrialized,SVN,Slovenia,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,46
Industrialized,SVN,Slovenia,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,45
Industrialized,SVN,Slovenia,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,44
Industrialized,SVN,Slovenia,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,46
Industrialized,SVN,Slovenia,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,50
Industrialized,SVN,Slovenia,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,59
Industrialized,SVN,Slovenia,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,59
Industrialized,SVN,Slovenia,2010,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,49
Industrialized,SVN,Slovenia,2011,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,55
Industrialized,SVN,Slovenia,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,55
Industrialized,SVN,Slovenia,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,49
Industrialized,SVN,Slovenia,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,46
Industrialized,SVN,Slovenia,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,45
Industrialized,SVN,Slovenia,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,44
Industrialized,SVN,Slovenia,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,46
Industrialized,SVN,Slovenia,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,50
Industrialized,SVN,Slovenia,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,59
Industrialized,SVN,Slovenia,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,10392,6062,59
Industrialized,SVN,Slovenia,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,8887,3942,44
Industrialized,SVN,Slovenia,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,8771,4141,47
Industrialized,SVN,Slovenia,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,8711,4498,52
Industrialized,SVN,Slovenia,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,8650,3424,40
Industrialized,SVN,Slovenia,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,8710,3840,44
Industrialized,SVN,Slovenia,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,8945,3622,40
Industrialized,SVN,Slovenia,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,9287,3753,40
